task_id,when_ready,when_running,when_waiting_retrieval,when_retrieved,when_done,worker_committed,worker_slot,time_commit_start,time_commit_end,time_input_mgr,size_input_mgr,time_worker_start,time_worker_end,time_output_mgr,size_output_mgr,when_input_sent,when_output_received,cores_requested,gpus_requested,memory_requested(MB),disk_requested(MB),retrieved_status,done_status,done_code,category
1825,1716494678.575522,1716497880.963412,1716497889.906115,1716497889.911888,1716497889.911957,worker-cb7c6c4c5130033fdb68942b826bc325,15,1716497880.96291,1716497880.963383,0.000473,4.291534423828125e-05,1716497880.963443,1716497889.905229,0.001803,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1826,1716494678.576404,1716498072.06025,1716498082.275794,1716498082.28202,1716498082.28208,worker-cb7c6c4c5130033fdb68942b826bc325,30,1716498072.059785,1716498072.060223,0.000438,4.291534423828125e-05,1716498072.060329,1716498082.275631,0.001366,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1827,1716494678.577491,1716494694.711153,1716494704.643852,1716494704.64607,1716494704.646141,worker-cb7c6c4c5130033fdb68942b826bc325,47,1716494694.710712,1716494694.711127,0.000415,4.291534423828125e-05,1716494694.711206,1716494704.643159,0.001443,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1828,1716494678.578628,1716498031.174084,1716498039.409488,1716498039.41406,1716498039.41413,worker-cb7c6c4c5130033fdb68942b826bc325,29,1716498031.173636,1716498031.174056,0.00042,4.291534423828125e-05,1716498031.174138,1716498039.408473,0.001615,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1829,1716494678.579531,1716497270.800921,1716497278.6835,1716497278.689198,1716497278.689295,worker-cb7c6c4c5130033fdb68942b826bc325,25,1716497270.800422,1716497270.800895,0.000473,4.291534423828125e-05,1716497270.800954,1716497278.682833,0.002202,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1830,1716494678.580588,1716494730.523324,1716494740.048604,1716494740.051,1716494740.051064,worker-cb7c6c4c5130033fdb68942b826bc325,29,1716494730.522841,1716494730.523296,0.000455,4.291534423828125e-05,1716494730.523458,1716494740.047581,0.001537,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1831,1716494678.581697,1716494683.386898,1716494695.277647,1716494695.28008,1716494695.280133,worker-cb7c6c4c5130033fdb68942b826bc325,54,1716494683.386515,1716494683.386875,0.00036,4.291534423828125e-05,1716494683.526604,1716494695.277424,0.001147,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1832,1716494678.582614,1716498020.861316,1716498029.400527,1716498029.406637,1716498029.406725,worker-cb7c6c4c5130033fdb68942b826bc325,36,1716498020.860816,1716498020.861287,0.000471,4.291534423828125e-05,1716498020.861377,1716498029.399885,0.001611,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1833,1716494678.583495,1716497844.772898,1716497855.761958,1716497855.7689,1716497855.769052,worker-cb7c6c4c5130033fdb68942b826bc325,50,1716497844.772309,1716497844.772825,0.000516,4.291534423828125e-05,1716497844.773056,1716497855.761266,0.002296,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1834,1716494678.584592,1716497899.653738,1716497907.911903,1716497907.925944,1716497907.926017,worker-cb7c6c4c5130033fdb68942b826bc325,48,1716497899.653227,1716497899.653712,0.000485,4.291534423828125e-05,1716497899.653794,1716497907.911045,0.010596,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1835,1716494678.585506,1716497863.97306,1716497871.820994,1716497871.825444,1716497871.825515,worker-cb7c6c4c5130033fdb68942b826bc325,12,1716497863.972555,1716497863.973031,0.000476,4.291534423828125e-05,1716497863.973133,1716497871.820285,0.001279,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1836,1716494678.586638,1716498062.056907,1716498070.893909,1716498070.898344,1716498070.898398,worker-cb7c6c4c5130033fdb68942b826bc325,32,1716498062.056474,1716498062.056883,0.000409,4.291534423828125e-05,1716498062.058243,1716498070.889519,0.001441,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1837,1716494678.588019,1716497993.043942,1716498001.782675,1716498001.790414,1716498001.790484,worker-cb7c6c4c5130033fdb68942b826bc325,1,1716497993.043375,1716497993.043903,0.000528,4.291534423828125e-05,1716497993.043993,1716498001.781807,0.001455,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1838,1716494678.589157,1716497967.432541,1716497975.788704,1716497975.795972,1716497975.796049,worker-cb7c6c4c5130033fdb68942b826bc325,64,1716497967.432056,1716497967.432513,0.000457,4.291534423828125e-05,1716497967.432604,1716497975.787812,0.001422,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1839,1716494678.590027,1716497259.243189,1716497261.182231,1716497261.724542,1716497261.724625,worker-cb7c6c4c5130033fdb68942b826bc325,1,1716497259.24264,1716497259.243163,0.000523,4.291534423828125e-05,1716497259.243212,1716497261.052711,0.134228,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1840,1716494678.590873,1716497990.744923,1716497999.072885,1716497999.082383,1716497999.082444,worker-cb7c6c4c5130033fdb68942b826bc325,18,1716497990.744452,1716497990.744892,0.00044,4.291534423828125e-05,1716497990.744963,1716497999.064193,0.001966,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1841,1716494678.591764,1716498127.006745,1716498134.057593,1716498134.068124,1716498134.070926,worker-cb7c6c4c5130033fdb68942b826bc325,21,1716498127.00624,1716498127.006717,0.000477,4.291534423828125e-05,1716498127.006782,1716498134.054304,0.001389,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1842,1716494678.592641,1716498002.083538,1716498011.100197,1716498011.108088,1716498011.108145,worker-cb7c6c4c5130033fdb68942b826bc325,13,1716498002.083046,1716498002.08351,0.000464,4.291534423828125e-05,1716498002.083608,1716498011.099533,0.00183,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1843,1716494678.593548,1716497280.692885,1716497286.953979,1716497286.971182,1716497286.971247,worker-cb7c6c4c5130033fdb68942b826bc325,47,1716497280.692372,1716497280.692856,0.000484,4.291534423828125e-05,1716497280.692946,1716497286.953171,0.008427,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1844,1716494678.594414,1716497261.040897,1716497265.578136,1716497265.582452,1716497265.582518,worker-cb7c6c4c5130033fdb68942b826bc325,24,1716497261.040381,1716497261.04085,0.000469,4.291534423828125e-05,1716497261.040971,1716497265.478556,0.001187,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1845,1716494678.595307,1716497936.100844,1716497944.07623,1716497944.085061,1716497944.085128,worker-cb7c6c4c5130033fdb68942b826bc325,21,1716497936.100117,1716497936.100814,0.000697,4.291534423828125e-05,1716497936.101437,1716497944.075512,0.001831,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1846,1716494678.596142,1716498123.143705,1716498131.505248,1716498131.513267,1716498131.513322,worker-cb7c6c4c5130033fdb68942b826bc325,8,1716498123.14321,1716498123.143677,0.000467,4.291534423828125e-05,1716498123.143766,1716498131.504842,0.001712,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1847,1716494678.596979,1716498079.476788,1716498087.923215,1716498087.928059,1716498087.92814,worker-cb7c6c4c5130033fdb68942b826bc325,8,1716498079.476135,1716498079.476758,0.000623,4.291534423828125e-05,1716498079.476874,1716498087.922386,0.001627,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1848,1716494678.597871,1716497932.495928,1716497941.491903,1716497941.495639,1716497941.495693,worker-cb7c6c4c5130033fdb68942b826bc325,40,1716497932.495412,1716497932.4959,0.000488,4.291534423828125e-05,1716497932.495975,1716497941.489717,0.001712,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1849,1716494678.598706,1716498080.272636,1716498088.738273,1716498088.744808,1716498088.744864,worker-cb7c6c4c5130033fdb68942b826bc325,4,1716498080.272139,1716498080.272609,0.00047,4.291534423828125e-05,1716498080.272694,1716498088.737573,0.001226,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1850,1716494678.599818,1716497282.647222,1716497287.155745,1716497287.175901,1716497287.175954,worker-cb7c6c4c5130033fdb68942b826bc325,59,1716497282.646755,1716497282.647194,0.000439,4.291534423828125e-05,1716497282.647312,1716497287.125575,0.002104,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1851,1716494678.600665,1716494694.907118,1716494704.720313,1716494704.724429,1716494704.724497,worker-cb7c6c4c5130033fdb68942b826bc325,59,1716494694.906649,1716494694.907093,0.000444,4.291534423828125e-05,1716494694.907169,1716494704.719458,0.001369,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1852,1716494678.601564,1716497883.822185,1716497893.064108,1716497893.074869,1716497893.074954,worker-cb7c6c4c5130033fdb68942b826bc325,56,1716497883.821731,1716497883.822156,0.000425,4.291534423828125e-05,1716497883.822229,1716497893.063249,0.002121,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1853,1716494678.602929,1716497991.500018,1716498000.790015,1716498000.802447,1716498000.802516,worker-cb7c6c4c5130033fdb68942b826bc325,48,1716497991.499593,1716497991.49999,0.000397,4.291534423828125e-05,1716497991.501213,1716498000.789184,0.001709,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1854,1716494678.603893,1716498088.594587,1716498097.539487,1716498097.550753,1716498097.550813,worker-cb7c6c4c5130033fdb68942b826bc325,3,1716498088.594036,1716498088.594557,0.000521,4.291534423828125e-05,1716498088.594629,1716498097.538847,0.002232,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1855,1716494678.604977,1716494705.264367,1716494714.987446,1716494714.993305,1716494714.993368,worker-cb7c6c4c5130033fdb68942b826bc325,1,1716494705.263924,1716494705.264341,0.000417,4.291534423828125e-05,1716494705.264417,1716494714.986728,0.002982,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1856,1716494678.605851,1716494715.239815,1716494723.686075,1716494723.690506,1716494723.690591,worker-cb7c6c4c5130033fdb68942b826bc325,7,1716494715.239356,1716494715.239789,0.000433,4.291534423828125e-05,1716494715.239878,1716494723.685088,0.001736,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1857,1716494678.606978,1716494729.826341,1716494739.801353,1716494739.804586,1716494739.80464,worker-cb7c6c4c5130033fdb68942b826bc325,24,1716494729.825825,1716494729.826312,0.000487,4.291534423828125e-05,1716494729.82645,1716494739.788495,0.001228,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1858,1716494678.608,1716498041.510394,1716498049.381665,1716498051.818587,1716498051.818633,worker-cb7c6c4c5130033fdb68942b826bc325,46,1716498041.509962,1716498041.510369,0.000407,4.291534423828125e-05,1716498041.511608,1716498048.252542,0.001986,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1859,1716494678.609471,1716498051.893205,1716498061.680728,1716498061.684591,1716498061.684644,worker-cb7c6c4c5130033fdb68942b826bc325,2,1716498051.892696,1716498051.893181,0.000485,4.291534423828125e-05,1716498051.893237,1716498061.680065,0.001208,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1860,1716494678.611434,1716498126.189559,1716498133.834617,1716498134.026561,1716498134.04341,worker-cb7c6c4c5130033fdb68942b826bc325,40,1716498126.189053,1716498126.18953,0.000477,4.291534423828125e-05,1716498126.189617,1716498133.553898,0.002598,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1861,1716494678.61263,1716498012.443759,1716498020.862982,1716498020.873177,1716498020.873236,worker-cb7c6c4c5130033fdb68942b826bc325,21,1716498012.443286,1716498012.443732,0.000446,4.291534423828125e-05,1716498012.443815,1716498020.860532,0.001944,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1862,1716494678.613674,1716494744.556247,1716495416.121127,1716495416.128811,1716495416.128866,worker-cb7c6c4c5130033fdb68942b826bc325,20,1716494744.555796,1716494744.556222,0.000426,4.291534423828125e-05,1716495405.435141,1716495416.119178,0.001432,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1863,1716494678.614671,1716494715.348852,1716494723.55754,1716494723.559931,1716494723.559997,worker-cb7c6c4c5130033fdb68942b826bc325,35,1716494715.348385,1716494715.348824,0.000439,4.291534423828125e-05,1716494715.348902,1716494723.556076,0.001675,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1864,1716494678.615537,1716498069.817445,1716498079.943125,1716498079.949321,1716498079.949396,worker-cb7c6c4c5130033fdb68942b826bc325,10,1716498069.816965,1716498069.817419,0.000454,4.291534423828125e-05,1716498069.817523,1716498079.94228,0.002961,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1865,1716494678.616653,1716497977.203695,1716497985.33196,1716497985.336085,1716497985.336144,worker-cb7c6c4c5130033fdb68942b826bc325,20,1716497977.203208,1716497977.203667,0.000459,4.291534423828125e-05,1716497977.203744,1716497985.3312,0.001486,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1866,1716494678.617537,1716498126.70344,1716498133.90296,1716498134.018086,1716498134.043606,worker-cb7c6c4c5130033fdb68942b826bc325,27,1716498126.702952,1716498126.703412,0.00046,4.291534423828125e-05,1716498126.703497,1716498133.902675,0.003852,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1867,1716494678.618666,1716497920.906056,1716497929.191786,1716497929.199355,1716497929.199419,worker-cb7c6c4c5130033fdb68942b826bc325,25,1716497920.905583,1716497920.906015,0.000432,4.291534423828125e-05,1716497920.906097,1716497929.191049,0.001449,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1868,1716494678.619861,1716498029.41656,1716498037.675629,1716498037.685239,1716498037.685367,worker-cb7c6c4c5130033fdb68942b826bc325,15,1716498029.416107,1716498029.416533,0.000426,4.291534423828125e-05,1716498029.416647,1716498037.674805,0.001913,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1869,1716494678.620748,1716497915.320675,1716497923.001812,1716497923.008537,1716497923.008605,worker-cb7c6c4c5130033fdb68942b826bc325,53,1716497915.320225,1716497915.320647,0.000422,4.291534423828125e-05,1716497915.320724,1716497923.00091,0.001384,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1870,1716494678.62163,1716495416.071915,1716496978.225299,1716496978.260107,1716496978.260196,worker-cb7c6c4c5130033fdb68942b826bc325,57,1716495416.071389,1716495416.071824,0.000435,4.291534423828125e-05,1716496967.7582,1716496978.160799,0.002026,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1871,1716494678.622511,1716497965.734452,1716497973.866382,1716497973.870133,1716497973.870191,worker-cb7c6c4c5130033fdb68942b826bc325,40,1716497965.733899,1716497965.734408,0.000509,4.291534423828125e-05,1716497965.734501,1716497973.860675,0.00123,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1872,1716494678.623827,1716498037.055259,1716498049.381961,1716498051.745759,1716498051.745804,worker-cb7c6c4c5130033fdb68942b826bc325,25,1716498037.054784,1716498037.055226,0.000442,4.291534423828125e-05,1716498037.055346,1716498045.564075,0.006857,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1873,1716494678.62475,1716495415.947319,1716496978.120261,1716496978.142151,1716496978.142215,worker-cb7c6c4c5130033fdb68942b826bc325,42,1716495415.946819,1716495415.947294,0.000475,4.291534423828125e-05,1716496967.757058,1716496978.119819,0.000982,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1874,1716494678.625617,1716498069.422847,1716498080.266899,1716498080.271788,1716498080.271859,worker-cb7c6c4c5130033fdb68942b826bc325,4,1716498069.42236,1716498069.422818,0.000458,4.291534423828125e-05,1716498069.422899,1716498080.266227,0.001851,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1875,1716494678.626476,1716498081.340705,1716498090.635917,1716498090.655751,1716498090.655799,worker-cb7c6c4c5130033fdb68942b826bc325,11,1716498081.340193,1716498081.340674,0.000481,4.291534423828125e-05,1716498081.340754,1716498090.634247,0.003654,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1876,1716494678.627335,1716497248.746909,1716497254.433563,1716497258.846179,1716497258.846235,worker-cb7c6c4c5130033fdb68942b826bc325,49,1716497248.746458,1716497248.746883,0.000425,4.291534423828125e-05,1716497248.746946,1716497254.05152,0.001462,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1877,1716494678.628213,1716497262.031813,1716497266.880387,1716497268.403823,1716497268.403926,worker-cb7c6c4c5130033fdb68942b826bc325,39,1716497262.031361,1716497262.031788,0.000427,4.291534423828125e-05,1716497262.031851,1716497266.742774,0.001134,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1878,1716494678.629082,1716497923.773136,1716497931.435882,1716497931.445152,1716497931.445208,worker-cb7c6c4c5130033fdb68942b826bc325,41,1716497923.772683,1716497923.773111,0.000428,4.291534423828125e-05,1716497923.773206,1716497931.435184,0.001452,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1879,1716494678.630617,1716494694.244359,1716494703.87396,1716494703.87647,1716494703.876567,worker-cb7c6c4c5130033fdb68942b826bc325,14,1716494694.243858,1716494694.24433,0.000472,4.291534423828125e-05,1716494694.244419,1716494703.867679,0.001404,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1880,1716494678.631565,1716497844.620205,1716497854.651093,1716497854.656097,1716497854.656151,worker-cb7c6c4c5130033fdb68942b826bc325,30,1716497844.619455,1716497844.620131,0.000676,4.291534423828125e-05,1716497844.620207,1716497854.642819,0.001867,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1881,1716494678.633318,1716498124.824715,1716498132.630173,1716498132.635252,1716498132.635309,worker-cb7c6c4c5130033fdb68942b826bc325,3,1716498124.824228,1716498124.824687,0.000459,4.291534423828125e-05,1716498124.824759,1716498132.629844,0.002,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1882,1716494678.634268,1716498122.992171,1716498131.319225,1716498131.328295,1716498131.328352,worker-cb7c6c4c5130033fdb68942b826bc325,10,1716498122.991664,1716498122.992143,0.000479,4.291534423828125e-05,1716498122.992246,1716498131.318815,0.001537,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1883,1716494678.635139,1716497989.767001,1716497998.115933,1716497998.125205,1716497998.125276,worker-cb7c6c4c5130033fdb68942b826bc325,14,1716497989.766532,1716497989.766973,0.000441,4.291534423828125e-05,1716497989.767049,1716497998.113478,0.005086,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1884,1716494678.636944,1716497865.283619,1716497874.294021,1716497874.302127,1716497874.302194,worker-cb7c6c4c5130033fdb68942b826bc325,45,1716497865.283148,1716497865.283592,0.000444,4.291534423828125e-05,1716497865.283682,1716497874.293274,0.001385,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1885,1716494678.63803,1716497269.376836,1716497274.731563,1716497274.734814,1716497274.734901,worker-cb7c6c4c5130033fdb68942b826bc325,3,1716497269.376424,1716497269.376812,0.000388,4.291534423828125e-05,1716497269.376868,1716497274.730967,0.001922,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1886,1716494678.63894,1716498034.162075,1716498041.881412,1716498041.889123,1716498041.889191,worker-cb7c6c4c5130033fdb68942b826bc325,60,1716498034.16161,1716498034.162048,0.000438,4.291534423828125e-05,1716498034.162156,1716498041.880728,0.001956,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1887,1716494678.644837,1716494713.903987,1716494721.909412,1716494721.91611,1716494721.916178,worker-cb7c6c4c5130033fdb68942b826bc325,29,1716494713.903683,1716494713.903964,0.000281,4.291534423828125e-05,1716494713.90504,1716494721.89532,0.003664,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1888,1716494678.645921,1716497922.918711,1716497930.321698,1716497930.332122,1716497930.332193,worker-cb7c6c4c5130033fdb68942b826bc325,3,1716497922.918237,1716497922.918683,0.000446,4.291534423828125e-05,1716497922.918778,1716497930.321021,0.001466,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1889,1716494678.650149,1716494744.671109,1716495416.098071,1716495416.101618,1716495416.101663,worker-cb7c6c4c5130033fdb68942b826bc325,40,1716494744.670678,1716494744.671082,0.000404,4.291534423828125e-05,1716495405.435309,1716495416.094992,0.001175,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1890,1716494678.653913,1716497863.20152,1716497871.086644,1716497871.093132,1716497871.093266,worker-cb7c6c4c5130033fdb68942b826bc325,7,1716497863.20111,1716497863.201495,0.000385,4.291534423828125e-05,1716497863.204228,1716497871.085593,0.001405,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1891,1716494678.655161,1716498105.550876,1716498113.621312,1716498113.626247,1716498113.626319,worker-cb7c6c4c5130033fdb68942b826bc325,2,1716498105.550346,1716498105.550847,0.000501,4.291534423828125e-05,1716498105.550943,1716498113.615552,0.001797,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1892,1716494678.65649,1716497874.302902,1716497883.259205,1716497883.26451,1716497883.264592,worker-cb7c6c4c5130033fdb68942b826bc325,45,1716497874.302415,1716497874.302873,0.000458,4.291534423828125e-05,1716497874.302955,1716497883.258404,0.001431,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1893,1716494678.657712,1716497940.309472,1716497948.249814,1716497948.262384,1716497948.262453,worker-cb7c6c4c5130033fdb68942b826bc325,62,1716497940.309012,1716497940.309445,0.000433,4.291534423828125e-05,1716497940.309538,1716497948.249086,0.002152,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1894,1716494678.65918,1716497956.21484,1716497964.926994,1716497964.962124,1716497964.962207,worker-cb7c6c4c5130033fdb68942b826bc325,14,1716497956.214355,1716497956.214812,0.000457,4.291534423828125e-05,1716497956.21489,1716497964.926222,0.003116,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1895,1716494678.660341,1716498062.666964,1716498071.797937,1716498071.803925,1716498071.803994,worker-cb7c6c4c5130033fdb68942b826bc325,22,1716498062.666554,1716498062.666936,0.000382,4.291534423828125e-05,1716498062.668902,1716498071.790936,0.001521,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1896,1716494678.66249,1716497964.256301,1716497972.225167,1716497972.233982,1716497972.234041,worker-cb7c6c4c5130033fdb68942b826bc325,41,1716497964.255829,1716497964.256272,0.000443,4.291534423828125e-05,1716497964.256343,1716497972.224456,0.001334,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1897,1716494678.666487,1716498030.110571,1716498037.695036,1716498037.700786,1716498037.700834,worker-cb7c6c4c5130033fdb68942b826bc325,49,1716498030.110086,1716498030.110542,0.000456,4.291534423828125e-05,1716498030.110622,1716498037.694375,0.001235,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1898,1716494678.67029,1716497897.693228,1716497905.367329,1716497905.379828,1716497905.379917,worker-cb7c6c4c5130033fdb68942b826bc325,2,1716497897.692774,1716497897.6932,0.000426,4.291534423828125e-05,1716497897.693283,1716497905.366479,0.001744,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1899,1716494678.673901,1716498121.59302,1716498129.934463,1716498129.946431,1716498129.946494,worker-cb7c6c4c5130033fdb68942b826bc325,41,1716498121.592545,1716498121.592993,0.000448,4.291534423828125e-05,1716498121.593116,1716498129.93382,0.002078,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1900,1716494678.677516,1716497279.182438,1716497286.419833,1716497286.422376,1716497286.422453,worker-cb7c6c4c5130033fdb68942b826bc325,23,1716497279.181973,1716497279.182412,0.000439,4.291534423828125e-05,1716497279.182489,1716497286.419154,0.001245,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1901,1716494678.68103,1716497947.832733,1716497955.807296,1716497955.818076,1716497955.818146,worker-cb7c6c4c5130033fdb68942b826bc325,49,1716497947.832308,1716497947.832705,0.000397,4.291534423828125e-05,1716497947.833953,1716497955.8064,0.001562,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1902,1716494678.68485,1716498070.9629,1716498080.966532,1716498080.978744,1716498080.978794,worker-cb7c6c4c5130033fdb68942b826bc325,44,1716498070.962427,1716498070.962871,0.000444,4.291534423828125e-05,1716498070.962954,1716498080.965859,0.001466,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1903,1716494678.688355,1716497244.173552,1716497249.327925,1716497249.341836,1716497249.341893,worker-cb7c6c4c5130033fdb68942b826bc325,14,1716497244.173113,1716497244.173525,0.000412,4.291534423828125e-05,1716497244.17359,1716497249.150355,0.001407,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1904,1716494678.69201,1716497882.981922,1716497891.676331,1716497891.717419,1716497891.717473,worker-cb7c6c4c5130033fdb68942b826bc325,39,1716497882.981436,1716497882.981894,0.000458,4.291534423828125e-05,1716497882.981975,1716497891.667373,0.002277,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1905,1716494678.695528,1716497908.200384,1716497916.809628,1716497916.832356,1716497916.83242,worker-cb7c6c4c5130033fdb68942b826bc325,59,1716497908.199942,1716497908.200359,0.000417,4.291534423828125e-05,1716497908.201594,1716497916.7904,0.003776,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1906,1716494678.698201,1716497286.56381,1716497383.752825,1716497383.756431,1716497383.756497,worker-cb7c6c4c5130033fdb68942b826bc325,21,1716497286.563331,1716497286.563781,0.00045,4.291534423828125e-05,1716497372.557872,1716497383.752226,0.001685,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1907,1716494678.699104,1716494741.30932,1716495415.754762,1716495415.914657,1716495415.91471,worker-cb7c6c4c5130033fdb68942b826bc325,46,1716494741.308877,1716494741.309295,0.000418,4.291534423828125e-05,1716495405.433314,1716495414.596832,0.001564,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1908,1716494678.701302,1716494720.811526,1716494729.71451,1716494729.71871,1716494729.718808,worker-cb7c6c4c5130033fdb68942b826bc325,5,1716494720.811049,1716494720.811499,0.00045,4.291534423828125e-05,1716494720.811585,1716494729.713411,0.001683,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1909,1716494678.704842,1716498091.68874,1716498100.070192,1716498100.085824,1716498100.085893,worker-cb7c6c4c5130033fdb68942b826bc325,31,1716498091.68818,1716498091.688701,0.000521,4.291534423828125e-05,1716498091.688802,1716498100.069431,0.001568,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
